activity_index,br,hr,infrared_perf,sleep_classes,temp,time
10,17.707344936163,48.9862763763159,963,1,3306,1485484678
11,17.7138317154083,48.6647867799968,961,1,3307,1485484689
10,17.72227586387,48.660138738221,955,1,3306,1485484699
12,17.731393769061,48.7064926830825,958,1,3306,1485484709
12,17.7413589393355,48.2398129538171,957,1,3306,1485484719
11,17.7527999349528,47.3799207006838,955,1,3306,1485484729
10,17.7643949871069,46.7073225800525,947,1,3306,1485484739
11,17.7763678293836,46.1834073262407,934,1,3306,1485484749
10,17.7884406050682,45.6541090753696,933,1,3306,1485484759
12,17.7998706321465,45.5334669132626,934,1,3306,1485484769
10,17.8101087847868,45.9878567170421,928,1,3306,1485484779
11,17.8202225216037,47.512865710429,926,1,3306,1485484789
11,17.8276483444041,49.3397633757995,928,1,3306,1485484799
9,17.8343631592994,50.1590045992557,946,1,3306,1485484809
11,17.8397670196812,49.9852616578336,961,1,3306,1485484819
11,17.8428481601674,49.0636340551636,980,1,3306,1485484829
11,17.8451739313381,48.0308210026741,989,1,3306,1485484839
10,17.8454008094739,47.9435581808458,996,1,3306,1485484849
11,17.8454008094739,48.571070284174,1009,1,3306,1485484859
11,17.8442352763012,49.0204845295296,1025,1,3306,1485484869
11,17.8414523290472,49.0535848448191,1041,1,3306,1485484880
10,17.8387988854789,48.9820446582715,1051,1,3307,1485484890
12,17.8356158755489,48.9715841566617,1063,1,3306,1485484900
11,17.8323516259282,48.7012376852336,1078,1,3306,1485484910
12,17.8292435589179,48.1862849869902,1089,1,3306,1485484920
11,17.8264048794353,47.9362211699709,1083,1,3306,1485484930
12,17.8235661999527,48.3766620532441,1071,1,3306,1485484940
11,17.821277299273,49.1144524831693,1068,1,3306,1485484950
12,17.8190727386842,49.2593776007234,1073,1,3306,1485484960
10,17.8171035474973,48.6252111570024,1075,1,3306,1485484970
11,17.8155403262898,47.946902168418,1072,1,3306,1485484980
12,17.8139771050823,47.8362805227312,1071,1,3306,1485484990
12,17.8124993551893,48.2796242037249,1072,1,3306,1485485000
10,17.811034717167,48.4938183958477,1077,1,3306,1485485010
11,17.8093955821143,48.1980627652638,1080,1,3306,1485485020
9,17.8074554716166,47.2731548125685,1072,1,3306,1485485030
10,17.8055153611188,46.6345191291923,1056,1,3306,1485485040
10,17.8030964833869,46.7710606925858,1044,1,3306,1485485050
11,17.8006041598657,47.7366701321438,1036,1,3306,1485485060
11,17.7976507599469,48.3950986427553,1031,1,3306,1485485071
12,17.7947048065875,47.9893189796761,1035,1,3306,1485485081
10,17.79177058662,47.6873626969559,1035,1,3306,1485485091
10,17.7889437671451,47.5172777331676,1018,1,3306,1485485101
11,17.7861708632227,47.9423412543545,1010,1,3306,1485485111
10,17.7838024547313,48.9552032229175,1014,1,3306,1485485121
11,17.7820251518941,49.2525853861656,1020,1,3306,1485485131
11,17.7804711940556,48.9232311484729,1034,1,3306,1485485141
10,17.7804711940556,48.6440019701823,1046,1,3306,1485485151
10,17.7805817044704,48.31194725874,1054,1,3306,1485485161
11,17.7818503078333,48.2114571280158,1054,1,3306,1485485171
11,17.7845904041306,48.3169721226122,1059,1,3306,1485485181
10,17.787569100815,48.4610076702987,1066,1,3306,1485485191
10,17.7927318032706,48.7939885698577,1067,1,3306,1485485201
10,17.7982990651294,49.0185060986671,1067,1,3306,1485485211
9,17.8046721758894,48.8986145847738,1069,1,3306,1485485221
11,17.8122116833147,48.2748187666911,1064,1,3306,1485485231
12,17.8197812197766,48.1359574203521,1066,1,3306,1485485241
9,17.8276256241267,48.7665697279029,1051,1,3306,1485485251
11,17.8362179920591,49.5247398501782,1036,1,3306,1485485262
11,17.8435518718617,49.862771941458,1030,1,3306,1485485272
11,17.8503194531876,49.5934922999491,1022,1,3306,1485485282
11,17.8567607794802,49.2167088751059,1026,1,3306,1485485292
10,17.8618470371793,49.0249994192116,1035,1,3306,1485485302
11,17.8666082455564,49.0884220989279,1033,1,3306,1485485312
11,17.8706546818109,49.5202827270726,1024,1,3306,1485485322
12,17.8738397172549,50.2359876670115,1020,1,3306,1485485332
37,17.8769147964545,51.0555140507229,1029,1,3306,1485485342
28,17.8795331831422,51.3624297268921,1077,2,3306,1485485352
33,17.8821052215182,51.3106500628351,1157,2,3306,1485485362
11,17.8847981779578,51.1942221231932,1181,2,3305,1485485372
9,17.8876368574404,50.6133208038103,1222,2,3304,1485485382
9,17.8906093890166,49.3670980147914,1292,2,3305,1485485392
11,17.8941378620933,48.5485504503723,1300,1,3305,1485485402
10,17.8977972532731,48.5743063469206,1258,1,3304,1485485412
10,17.9017359316907,48.4954588417982,1220,1,3303,1485485422
10,17.9060111894954,48.3994182138531,1214,1,3302,1485485432
10,17.9102864473001,48.4329114733609,1260,1,3302,1485485442
11,17.9145617051048,48.6132153497043,1344,1,3302,1485485452
10,17.9191913101983,50.1493086738785,1409,1,3304,1485485463
10,17.9230964225221,51.0671963142188,1409,1,3303,1485485473
11,17.9267070281042,50.809418471274,1353,1,3302,1485485483
9,17.9300267679677,50.7532078804822,1298,1,3301,1485485493
10,17.932623202255,50.4359971350243,1251,1,3302,1485485503
9,17.9349815482222,49.8684655696328,1214,1,3302,1485485513
11,17.936796197877,48.6247068043804,1184,1,3303,1485485523
11,17.9380716561521,46.7965868266233,1159,1,3303,1485485533
9,17.9391054543218,45.8323454917066,1132,1,3303,1485485543
11,17.9395383083236,45.4458242162069,1098,1,3303,1485485553
11,17.9398465302476,45.3686828667726,1071,1,3304,1485485563
10,17.94,45.5367437562388,1044,1,3304,1485485573
11,17.94,45.9709827620724,1003,1,3305,1485485583
11,17.94,47.0108672628936,964,1,3304,1485485593
10,17.94,48.0943952184748,938,1,3305,1485485603
9,17.94,48.4815316115073,926,1,3305,1485485613
9,17.94,48.6035214099188,922,1,3304,1485485623
10,17.94,48.3569053736697,913,1,3305,1485485633
10,17.94,47.5832365808085,909,1,3305,1485485643
10,17.94,47.1518647822129,907,1,3305,1485485654
10,17.9399491544847,47.2852214048863,895,1,3305,1485485664
10,17.9397343438271,47.6802902411589,890,1,3305,1485485674
10,17.9393879878657,48.1649557168826,885,1,3305,1485485684
11,17.9387194178989,48.3167733285146,884,1,3305,1485485694
9,17.9375181000038,48.0650195994931,890,1,3305,1485485704
10,17.9360640040617,48.0642779014252,887,1,3306,1485485714
10,17.9340338431877,48.465565643442,883,1,3305,1485485724
10,17.9315415196665,48.9463549438626,883,1,3305,1485485734
10,17.9286613741208,49.1414472405514,879,1,3304,1485485744
9,17.9251400047386,48.8479766686972,875,1,3306,1485485754
12,17.9213809814262,48.5597894210492,875,1,3305,1485485764
10,17.917143345975,48.5353848215539,873,1,3306,1485485774
10,17.9125217322089,48.6717353010242,866,1,3305,1485485784
11,17.9075779040829,48.8934363187025,859,1,3306,1485485794
10,17.9021013278515,48.9160687327842,861,1,3306,1485485804
11,17.8964187001367,48.2702378926633,861,1,3305,1485485814
11,17.8903106890104,47.3462691076611,860,1,3306,1485485824
10,17.8838614039458,47.1284336100403,848,1,3306,1485485834
11,17.8770899043441,47.9637050613427,831,1,3306,1485485844
10,17.8690478178105,49.4631694089376,823,1,3305,1485485855
11,17.8615474650116,50.0106218035951,823,1,3306,1485485865
11,17.8537147861014,49.4032469456995,827,1,3306,1485485875
11,17.8456717465004,48.9054593157208,830,1,3306,1485485885
11,17.8373965507058,49.2314339016046,825,1,3306,1485485895
11,17.8288535870569,49.7946024153394,821,1,3306,1485485905
10,17.8201045188221,50.0199665752008,821,1,3306,1485485915
10,17.8108908994305,49.7838369628984,821,1,3306,1485485925
10,17.8013832218073,49.6964936550493,821,1,3306,1485485935
9,17.7914300394659,50.20178803577,822,1,3306,1485485945
9,17.780963014375,50.6906504111473,825,1,3306,1485485955
10,17.7703444087752,50.9148648277474,825,1,3306,1485485965
10,17.7594989882563,51.1246187037813,826,1,3306,1485485975
10,17.748509995296,51.172491955917,825,1,3306,1485485985
9,17.7376356422991,50.8580718255037,823,1,3306,1485485995
11,17.7268935143478,50.4656561169473,820,1,3306,1485486005
10,17.7163338618792,50.2604287545602,826,1,3306,1485486015
11,17.706223493903,50.1034154300615,832,1,3306,1485486025
10,17.6963975200185,49.8139956349966,835,1,3306,1485486035
10,17.6864180264516,50.2620295537593,831,1,3306,1485486046
9,17.6781010237595,52.8732988004259,827,1,3306,1485486056
38,17.6703376832405,56.917829892561,830,2,3306,1485486066
31,17.6636956239254,60.4269482131694,846,2,3306,1485486076
75,17.6575926948222,62.2453314704904,892,2,3306,1485486086
148,17.6527045196808,62.4225640011914,937,2,3306,1485486096
26,17.6488125149362,61.393410324843,931,2,3306,1485486106
68,17.6455172849992,59.1528481268406,1025,2,3306,1485486116
99,17.6433521183116,55.9756573526916,1020,2,3306,1485486126
11,17.6417303040751,53.031516431145,1089,2,3306,1485486136
9,17.640771989242,51.6263601748021,1182,1,3306,1485486146
10,17.6403577829061,51.6259382710788,1287,1,3306,1485486156
11,17.6400876962086,51.5462214829593,1358,1,3306,1485486166
9,17.64,50.517464717631,1390,1,3306,1485486176
8,17.64,49.3493530774078,1456,1,3306,1485486186
11,17.64,48.8445795945594,1500,1,3306,1485486196
9,17.64,49.0239108663732,1514,1,3306,1485486206
9,17.64,49.2814931904416,1487,1,3306,1485486216
10,17.64,49.1277990045132,1441,1,3306,1485486226
9,17.64,49.2691275447713,1385,1,3306,1485486237
9,17.64,49.6415120241163,1338,1,3306,1485486247
10,17.64,49.5792021082811,1302,1,3306,1485486257
11,17.64,49.0867476870348,1265,1,3306,1485486267
10,17.64,48.4470960225311,1231,1,3306,1485486277
10,17.64,48.4115823770942,1207,1,3306,1485486287
10,17.64,49.006031975835,1193,1,3306,1485486297
9,17.64,49.0289750464635,1182,1,3306,1485486307
8,17.64,48.6882306693158,1164,1,3306,1485486317
9,17.64,48.3351195443486,1136,1,3306,1485486327
10,17.64,48.4475526742523,1106,1,3306,1485486337
10,17.64,49.2345185833558,1085,1,3306,1485486347
10,17.64,49.8337648465097,1070,1,3306,1485486357
9,17.64,49.6405992677308,1068,1,3306,1485486367
10,17.64,49.0188436084902,1062,1,3306,1485486377
9,17.64,48.0646194609242,1053,1,3306,1485486387
10,17.6397897940854,47.0981045185533,1047,1,3306,1485486397
10,17.6394572566633,47.0991075325648,1035,1,3306,1485486407
10,17.6388722075054,48.0928879770532,1012,1,3306,1485486417
11,17.6377731828401,49.4810320107278,995,1,3306,1485486427
11,17.6363701787376,50.2294029138053,976,1,3307,1485486438
10,17.6342506922991,49.5661242150361,975,1,3306,1485486448
10,17.6317907347863,48.9420158590463,974,1,3306,1485486458
10,17.6288683807103,48.5751966890563,970,1,3306,1485486468
10,17.6250968391327,48.333881862751,970,1,3306,1485486478
9,17.6211398775892,48.3064226535292,969,1,3306,1485486488
9,17.6160774736328,48.5117531237861,969,1,3306,1485486498
11,17.610569147857,48.9733525172067,963,1,3306,1485486508
11,17.6014069641597,49.510674920703,952,1,3306,1485486518
10,17.5851131763669,49.629722468858,941,1,3306,1485486528
10,17.5672622042762,49.3979498965595,936,1,3306,1485486538
8,17.5284747011401,49.3370866411726,936,1,3306,1485486548
11,17.4812416731872,49.4360123147732,922,1,3306,1485486558
10,17.4219059240481,49.6366975175078,912,1,3306,1485486568
10,17.3402562333585,50.1720374728213,912,1,3306,1485486578
9,17.2537342993544,50.668064904151,909,1,3306,1485486588
11,17.1432355532756,50.926429831766,908,1,3306,1485486598
11,17.0230648876923,50.6692004674629,908,1,3306,1485486608
10,16.8960962903291,50.2696788631158,911,1,3306,1485486618
10,16.7434082351939,50.1531845016059,912,1,3306,1485486629
10,16.6022966679388,50.2533541400362,916,1,3306,1485486639
9,16.4618732507702,49.95773768723,920,3,3306,1485486649
9,16.3216318471387,49.2979416129039,923,3,3306,1485486659
10,16.1889632298322,48.9680206134581,925,3,3306,1485486669
10,16.0701752886591,49.3998818780804,926,3,3306,1485486679
11,15.9528362984356,50.5564835018424,924,3,3306,1485486689
10,15.8664834767608,51.5110556251453,919,3,3306,1485486699
10,15.7883263797156,51.4623295066446,913,3,3306,1485486709
11,15.7254340304029,50.7520572408354,913,3,3306,1485486719
10,15.6895953500972,50.300033398818,918,3,3306,1485486729
10,15.6571420440016,49.8733762288624,920,3,3306,1485486739
10,15.653902950559,49.6734624448213,915,3,3306,1485486749
8,15.653902950559,49.7064178837286,909,3,3306,1485486759
10,15.6617671821665,49.2145685791791,903,3,3306,1485486769
9,15.6798998134425,49.1913146027789,899,3,3306,1485486779
10,15.699076288736,49.510729918709,887,3,3306,1485486789
9,15.7209645627213,49.8539988530629,870,3,3306,1485486799
10,15.7435700937852,50.5520333969815,863,3,3306,1485486809
10,15.768648419091,50.693643306409,864,3,3306,1485486820
9,15.7917399402138,50.6045030767774,867,3,3306,1485486830
11,15.8148314613366,51.0955102698445,865,3,3306,1485486840
10,15.8364522817093,51.4991955806586,865,3,3306,1485486850
10,15.8578475212777,51.2779345399839,865,3,3306,1485486860
10,15.8782881306294,50.3810842571555,863,3,3306,1485486870
11,15.8970823025958,49.5360525398877,872,3,3306,1485486880
9,15.9158764745622,49.8577105333511,870,3,3306,1485486890
9,15.9323470176502,50.7568918913962,867,3,3306,1485486900
9,15.9484611565523,50.7302028826687,868,3,3306,1485486910
9,15.9638749911138,50.1378870693631,874,3,3306,1485486920
10,15.978081023051,49.8206579975607,871,3,3306,1485486930
10,15.9922870549883,50.3077124479233,865,3,3306,1485486940
11,16.0048320636682,50.8810986940383,863,3,3306,1485486950
9,16.0171223013738,50.7615603362078,863,3,3306,1485486960
9,16.0281671203661,49.8278211340864,868,3,3306,1485486970
10,16.0370639919369,49.8647156068935,869,3,3306,1485486980
10,16.0459608635077,51.0118198696832,865,3,3306,1485486990
9,16.0512683547088,51.3903742536361,863,3,3306,1485487000
10,16.0563953191076,49.8871932435481,864,3,3306,1485487011
10,16.0599132299729,47.9969550865734,858,3,3306,1485487021
8,16.0617908036089,47.2436256934325,845,3,3306,1485487031
11,16.0635772539615,48.0814539240623,833,3,3306,1485487041
11,16.064529618213,49.5370789364785,822,3,3306,1485487051
10,16.0653588357971,50.6232531393699,816,3,3306,1485487061
9,16.0662163910575,50.9768716923363,820,3,3306,1485487071
10,16.0671149600423,50.4827630648861,822,3,3306,1485487081
10,16.0682352731174,49.8014872166597,822,3,3306,1485487091
10,16.0713852941222,49.4426191273058,825,3,3306,1485487101
9,16.0750348395944,49.6662404905276,831,3,3306,1485487111
11,16.0807587977158,49.8834991126744,835,3,3306,1485487121
10,16.0894850924121,49.5262678328647,840,3,3306,1485487131
11,16.0986082879437,48.8006473226336,848,3,3306,1485487141
9,16.1113644674066,48.6343607042358,854,3,3306,1485487151
10,16.1246942324786,49.8377679828826,859,3,3306,1485487161
10,16.1382995987148,53.5036351200641,866,3,3306,1485487171
10,16.1523038470299,60.4133754685617,868,3,3306,1485487181
85,16.1658932154488,67.0209942322761,854,3,3306,1485487191
44,16.1756850310321,67.7499401491331,828,3,3306,1485487201
68,16.1852091073399,61.670806130389,807,3,3306,1485487212
45,16.1901166105779,54.4812693350073,810,3,3306,1485487222
11,16.1901166105779,50.2992330055421,883,3,3306,1485487232
10,16.1891029060381,48.9622418492378,960,3,3306,1485487242
9,16.1834782652798,47.9102060591479,983,3,3306,1485487252
10,16.1751507295217,47.177123304107,974,3,3306,1485487262
10,16.1640843872114,47.7182005673715,974,3,3306,1485487272
10,16.1497175828993,49.8874503067128,988,3,3306,1485487282
10,16.1348313648938,52.6935962081836,989,3,3306,1485487292
9,16.1177878257391,53.9198314443018,982,3,3306,1485487302
9,16.1005341052431,52.8986169511512,981,3,3306,1485487312
10,16.0839014190395,50.680770503324,1024,3,3306,1485487322
10,16.0680171234596,48.6138433326877,1098,3,3306,1485487332
10,16.0532636049688,48.1525098509919,1078,3,3306,1485487342
11,16.0432066298832,49.0223176487816,1069,3,3306,1485487352
10,16.034438583066,49.7007469147441,1060,3,3306,1485487362
11,16.0293287474488,50.5203204117354,1054,3,3306,1485487372
10,16.0293287474488,51.0872593080119,1048,3,3306,1485487382
10,16.029570481931,51.1424153576819,1040,3,3306,1485487392
11,16.0318817543198,50.885492856597,1033,3,3306,1485487403
10,16.0367996457979,50.2396969676312,1031,3,3306,1485487413
10,16.0434899682085,49.5601528060791,1031,3,3306,1485487423
10,16.0519379567998,49.1735031002975,1047,3,3306,1485487433
11,16.0613507279222,49.2665714403202,1122,3,3306,1485487443
11,16.0731626323827,50.180763035465,1203,3,3306,1485487453
12,16.0857608555887,50.6582141688185,1269,3,3306,1485487463
9,16.1001488326417,49.7028471898202,1279,3,3306,1485487473
10,16.1163116523916,48.5777790175037,1255,3,3306,1485487483
10,16.1333527698993,47.803176613798,1222,3,3306,1485487493
11,16.1525779577301,47.7926384443605,1197,3,3306,1485487503
9,16.1722638310798,47.9022550647457,1163,3,3306,1485487513
9,16.192543648803,47.4498016593176,1132,3,3306,1485487523
10,16.213412461818,47.7124784875902,1115,3,3306,1485487533
9,16.2339847211469,48.4029368157642,1095,3,3306,1485487543
10,16.2538195381513,48.9760382048332,1074,3,3306,1485487553
10,16.2731906478675,49.6480975429609,1049,3,3306,1485487563
9,16.2911107144244,49.4121479207435,1025,3,3306,1485487573
12,16.3075918304356,48.6615622963623,1011,3,3306,1485487583
12,16.3241013593752,48.4821300872607,994,3,3306,1485487594
13,16.3362848095318,49.2033560754446,983,3,3306,1485487604
10,16.3473679604512,50.2217710435397,980,3,3306,1485487614
12,16.3561046411948,50.3527073024985,970,3,3306,1485487624
11,16.3629588752498,49.3317597049037,948,3,3306,1485487634
10,16.3685405987076,48.3040394931756,924,3,3306,1485487644
10,16.3720183874223,48.3817052777345,910,3,3306,1485487654
12,16.3749739279896,48.9353189889454,907,3,3306,1485487664
9,16.3771894326356,50.0807607497706,906,3,3306,1485487674
13,16.3788112468721,52.5878553638457,900,3,3306,1485487684
121,16.3804330611086,56.6269210182276,890,3,3306,1485487694
243,16.3820548753451,62.9448337080861,893,3,3306,1485487704
223,16.3838044883086,70.7803934392317,932,3,3306,1485487714
137,16.3859662043497,76.5975009138524,1056,3,3306,1485487724
16,16.3884585278708,75.8616935889655,1157,3,3306,1485487734
11,16.3913386819483,67.9846404906127,1143,3,3306,1485487744
10,16.3948600641283,57.6996410907487,1094,3,3306,1485487754
11,16.398619095154,50.482560136457,1053,3,3306,1485487764
9,16.4028567421753,48.1609718236858,1035,3,3306,1485487774
11,16.4074783559414,49.4209339890281,1024,3,3306,1485487784
9,16.4131150572886,54.1766834483208,1016,3,3306,1485487795
11,16.4189273263968,60.5073424130892,1008,3,3306,1485487805
24,16.425223358339,66.4179729658607,977,3,3306,1485487815
62,16.4326064039111,69.8203574053783,971,3,3306,1485487825
174,16.4406775032122,70.7797929582757,982,3,3306,1485487835
32,16.4502318317795,70.8513945098998,1045,3,3306,1485487845
38,16.4614968732642,71.1565466175117,1075,3,3306,1485487855
32,16.4737103996294,70.9248368099819,1102,3,3306,1485487865
14,16.4878883769163,68.5071476059197,1107,3,3306,1485487875
10,16.5033098038956,64.0706862448492,1123,3,3306,1485487885
10,16.5205641411992,59.2269298527732,1131,3,3307,1485487895
9,16.5399325020833,55.424604532327,1137,3,3310,1485487905
11,16.5602935508917,53.4835897846832,1136,3,3317,1485487915
10,16.582593364351,52.9469800721038,1132,3,3322,1485487925
11,16.606120367793,52.8386946098255,1140,3,3323,1485487935
9,16.6306426826992,52.7803389853492,1148,3,3326,1485487945
10,16.6563129592486,52.2285899249251,1147,3,3327,1485487955
11,16.6821967633208,51.2294984878779,1147,3,3329,1485487965
9,16.7082464342988,50.8781129822614,1155,3,3329,1485487975
9,16.7370165608929,51.3136843767027,1168,3,3329,1485487986
10,16.7617266633087,51.7488150208604,1181,1,3329,1485487996
10,16.7852521770859,52.2419093861816,1194,1,3329,1485488006
10,16.8070704397807,52.7882296700259,1205,1,3329,1485488016
10,16.8251593926083,52.8082385708946,1214,1,3329,1485488026
10,16.8414552727051,52.2132154507042,1221,1,3329,1485488036
9,16.8519160544923,51.3384928732007,1222,1,3329,1485488046
10,16.8545443409912,50.6474852461196,1214,1,3329,1485488056
11,16.8545443409912,50.1411843360806,1214,1,3331,1485488066
10,16.8528799991574,49.4840822564897,1221,1,3333,1485488076
9,16.8469125575504,49.3690480145516,1230,1,3340,1485488086
10,16.8322180782678,50.3887964135521,1227,1,3344,1485488096
10,16.8121130047004,51.6893384012824,1218,1,3348,1485488106
10,16.789154119575,51.9098066026392,1219,1,3351,1485488116
12,16.7609841951988,50.523574289924,1224,1,3352,1485488126
11,16.7303087773079,49.1157418090414,1228,1,3352,1485488136
10,16.6973897845362,49.0998173889697,1232,3,3352,1485488146
11,16.6626309854587,49.6055989209994,1236,3,3353,1485488156
10,16.6279189519831,49.4997882977945,1239,3,3353,1485488166
11,16.5938672860524,49.0225363392408,1240,3,3353,1485488176
9,16.5567597121185,48.9805506912492,1249,3,3353,1485488187
9,16.5258725607506,49.5182599452199,1262,3,3353,1485488197
10,16.4966421894135,49.7037695021671,1268,3,3353,1485488207
12,16.4687705838189,49.6034654085918,1284,3,3353,1485488217
11,16.4434217018315,49.6310685847056,1290,3,3355,1485488227
11,16.4189387885147,49.7690903130291,1290,3,3360,1485488237
11,16.3950043691855,49.637630449925,1284,3,3365,1485488247
11,16.3713891387356,49.2636566626487,1290,3,3370,1485488257
11,16.347295934917,49.5284723416869,1299,3,3373,1485488267
12,16.3220959542995,50.3336689911722,1308,3,3375,1485488277
11,16.2965160534883,50.7638520363606,1318,3,3374,1485488287
10,16.2700263099162,50.9291089160308,1324,3,3376,1485488297
10,16.2430070958644,51.0278478427951,1324,3,3376,1485488307
10,16.2164169836662,50.6988823584057,1320,3,3376,1485488317
10,16.1908795570195,49.9774691873522,1324,3,3376,1485488327
11,16.1657034826668,49.6155609022789,1334,3,3376,1485488337
12,16.1440110669381,49.9711568281095,1332,3,3376,1485488347
10,16.1243459162175,50.4636008455062,1323,3,3376,1485488357
11,16.1070799915603,50.2851391169285,1316,3,3376,1485488367
11,16.0933880524351,49.3283177086851,1309,3,3377,1485488378
11,16.0823990594748,48.8973140761429,1292,3,3382,1485488388
11,16.0777673095633,49.6190191407355,1279,3,3387,1485488398
11,16.0771588217334,50.6687300244028,1273,3,3394,1485488408
10,16.0771588217334,51.0485508926972,1267,3,3397,1485488418
10,16.0796506267427,50.920726649163,1264,3,3398,1485488428
11,16.0838391771945,50.5883808448028,1263,3,3399,1485488438
9,16.0890284662212,50.0236193706011,1262,3,3399,1485488448
9,16.0945131338866,49.6853925534285,1263,3,3399,1485488458
10,16.0990083652042,49.8919797508391,1267,3,3399,1485488468
9,16.1007145198539,50.3404068256036,1271,3,3399,1485488478
10,16.1009290158615,51.0044568653006,1278,3,3399,1485488488
11,16.1009290158615,51.9478951616239,1286,3,3399,1485488498
10,16.0978891875982,52.8604418304595,1288,3,3399,1485488508
10,16.0922182677018,53.284819260603,1292,3,3399,1485488518
10,16.0828526631175,52.9229524153125,1291,3,3400,1485488528
10,16.0726803332716,51.961263377554,1293,3,3402,1485488538
13,16.0584060814424,51.232641230314,1296,3,3404,1485488548
11,16.0424772716159,51.085207810464,1292,3,3409,1485488558
10,16.0231432318339,51.5641877101586,1289,3,3415,1485488569
10,16.0024084783718,51.816259346126,1285,3,3418,1485488579
10,15.9813595947648,51.317849076407,1284,3,3421,1485488589
9,15.9573285874871,50.3772725606095,1281,3,3421,1485488599
9,15.9325088916357,49.9224256037352,1286,3,3421,1485488609
9,15.9069249291921,50.6494080754712,1300,3,3422,1485488619
10,15.8800313040833,53.0125805392584,1311,3,3423,1485488629
9,15.8530009689361,56.2839366524821,1313,3,3423,1485488639
10,15.8263873803357,57.9470936589585,1315,3,3423,1485488649
11,15.7998840093143,57.4128628468151,1290,3,3423,1485488659
11,15.7745124259557,55.6937987582929,1265,3,3423,1485488669
11,15.7512053951236,54.3902781507255,1259,3,3423,1485488679
10,15.7281138740008,54.4379823259776,1267,3,3423,1485488689
11,15.7093460025845,54.393554804425,1260,3,3423,1485488699
11,15.6917216104933,53.2963097404305,1258,3,3423,1485488709
11,15.6758968569828,51.9176437028211,1262,3,3426,1485488719
10,15.663240396644,51.6773798582744,1280,3,3431,1485488729
11,15.6509146606858,53.6716352067249,1295,3,3435,1485488739
12,15.6395035708263,56.679876148486,1311,3,3438,1485488749
10,15.6283343776205,58.310227056576,1303,3,3443,1485488759
10,15.6146172518171,57.4066379836248,1289,1,3445,1485488770
10,15.5995180649318,54.4152079157975,1278,1,3446,1485488780
10,15.5844188780466,53.5668345425703,1285,1,3446,1485488790
10,15.563448554549,56.1052951568876,1301,1,3446,1485488800
10,15.5415778425051,58.1978497420257,1300,1,3446,1485488810
11,15.5173550001377,57.8279437148624,1282,1,3446,1485488820
10,15.4890757962114,54.8431968720326,1247,1,3446,1485488830
10,15.4607965922851,51.9817886398626,1217,1,3446,1485488840
11,15.4296404878175,51.6412833724424,1215,1,3446,1485488850
12,15.3980431881003,53.2424581725014,1226,1,3446,1485488860
11,15.3670032234661,55.6334108544016,1236,1,3446,1485488870
10,15.3369244079414,58.0943892768647,1245,1,3446,1485488880
12,15.3068455924168,58.5160817806565,1247,1,3446,1485488890
10,15.2818588300313,56.7545396880264,1222,1,3446,1485488900
12,15.2576529706804,53.6823695356537,1183,1,3448,1485488910
11,15.2362622990877,51.6526369408499,1170,1,3451,1485488920
9,15.2197265338803,51.6223143638038,1167,1,3451,1485488930
9,15.203190768673,51.8187823005669,1171,1,3457,1485488940
10,15.1924517151056,52.1796791998538,1192,1,3463,1485488950
10,15.1817606759936,53.0400304429695,1215,1,3463,1485488961
11,15.1735996185783,54.1024994420543,1241,1,3465,1485488971
10,15.167674486837,54.3001236919563,1261,1,3467,1485488981
13,15.1618323443953,53.6123039837127,1271,1,3467,1485488991
12,15.1567498325523,53.0506164467717,1260,1,3470,1485489001
10,15.1517731864638,53.2780553999628,1262,1,3470,1485489011
12,15.1467034904474,54.0132871385273,1277,1,3470,1485489021
11,15.141499130329,54.6960817588646,1276,1,3470,1485489031
11,15.1363274478503,55.0660067067096,1273,1,3470,1485489041
10,15.1314548754185,54.7656039382704,1286,1,3470,1485489051
9,15.1266847803967,55.0262196212774,1300,1,3470,1485489061
10,15.122530013946,56.7497083254614,1313,3,3470,1485489071
11,15.1192657643253,58.17482872714,1325,3,3470,1485489081
11,15.1163279396668,57.8461479034512,1304,3,3470,1485489091
11,15.1163279396668,55.2463822128773,1273,3,3470,1485489101
10,15.1163305415572,51.6600646261296,1259,3,3470,1485489111
12,15.1166961011546,50.5594297745236,1278,3,3470,1485489121
10,15.1201175269894,51.7566520366854,1299,3,3470,1485489131
11,15.1238290767061,52.5246197257287,1310,3,3470,1485489141
10,15.1301962330259,52.4789209396724,1321,3,3472,1485489151
9,15.1378047527075,52.6280821427725,1323,3,3477,1485489162
11,15.1456763677498,52.9555718901115,1319,3,3481,1485489172
11,15.1546805131973,53.0891149909924,1314,3,3482,1485489182
11,15.1638170093032,52.5877121159708,1307,3,3486,1485489192
11,15.1735032044656,51.5163515577596,1310,3,3489,1485489202
11,15.1832006709672,51.4550832025639,1329,3,3490,1485489212
10,15.1924979113757,52.682716911092,1348,3,3491,1485489222
9,15.2013128770761,54.3103676730016,1352,3,3492,1485489232
10,15.2097176160517,55.9179872514866,1338,3,3492,1485489242
11,15.2164185387254,56.9599285573814,1325,3,3492,1485489252
95,15.2226709812563,57.4963388792486,1313,3,3493,1485489262
97,15.2277965955324,57.5723980609852,1287,3,3492,1485489272
208,15.2315643773287,57.5123187098609,1247,3,3493,1485489282
39,15.2349600320869,56.6904786845888,1208,3,3493,1485489292
9,15.2368101122192,54.4519099636285,1175,3,3493,1485489302
9,15.2383128729225,51.9901286304506,1153,3,3493,1485489312
9,15.2391341101791,50.6889573665228,1160,3,3493,1485489322
